address,currency,source,list,date
0x2C7DcD774b33e10367F7d6385479e04F97d179dc,ETH,ofac_sdn,OFAC-SDN,2026-09-18
LcP1DumXkNJbBtSYD3XxAfsJ2nZR5hLdpM,LTC,ofac_sdn,OFAC-SDN,2026-09-18
LbPAqHvemZBv3pvAqiAtDnZ3U1t6EziaL1,LTC,ofac_sdn,OFAC-SDN,2026-09-18
t1LHesgnkapziGQCJtrfZWYXhyjfTVo1dvh,ZEC,ofac_sdn,OFAC-SDN,2026-09-18
XcuGqRfrR85zyDrzVr1gSL5RNjwwpbu2KS,DASH,ofac_sdn,OFAC-SDN,2026-09-18
XowUeMFa1FkEUnAHL78E5oqpezMfSB6xP1,DASH,ofac_sdn,OFAC-SDN,2026-09-18
TTLRNgLpz5H5tLPuNU4FViUs7zmmAtyvzW,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TBFW9gF4oDX5cG44gS7AoxQeujScmm3z6h,TRX,ofac_sdn,OFAC-SDN,2026-09-18
DHzAVdEoL3PjGeLWNdEJwwMA1CeQ9J9Cpo,DOGE,ofac_sdn,OFAC-SDN,2026-09-18
DTqpKQ96rqkTvHcohQQd9BksmgRjasHgGo,DOGE,ofac_sdn,OFAC-SDN,2026-09-18
TPyE2oSoaysrXfLzwf9wetBVr9JudLwjtD,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TVgUsVzA7mpFExP4zS7HHbtKti6UuBDuwZ,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TLoG3vbjDgqmTD5bM7w9rMgA6ysaNReuRy,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TAhHpxPRwo1Bmm1A9m51uZ31tcB7EPq7SY,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TScXZTbDjjZ6a6jiC7dZjgCqfNo4vm7atV,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TGr2i8ZQiiMRjP3mWyQUH2MQBfKu8GJNqm,TRX,ofac_sdn,OFAC-SDN,2026-09-18
THJUJFyTnrBWb1ijWav7qfRBrjUuKgP49Z,TRX,ofac_sdn,OFAC-SDN,2026-09-18
1G1V1b9s9uPsFCNL15ibZk44xsVygKsP2u,BTC,ofac_sdn,OFAC-SDN,2026-09-18
0xbb69e01921b17cd22080968bcc96ba6115da6062,ETH,ofac_sdn,OFAC-SDN,2026-09-18
bnb136ns6lfw4zs5hg4n85vdthaad7hq5m4gtkgf23,BNB,ofac_sdn,OFAC-SDN,2026-09-18
TTVJuXWCusAURrpNShiypauagEH1N4CrxV,TRX,ofac_sdn,OFAC-SDN,2026-09-18
15Zt2mKuQ5Qy6DEXfDcbtsEVneoGQQXrS4,BTC,ofac_sdn,OFAC-SDN,2026-09-18
1BUXxhcwzFukm9CUxnhag85sSXDkMRbXse,BTC,ofac_sdn,OFAC-SDN,2026-09-18
0x8d79c73daae8630c88de372ba8f57592fa987607,ETH,ofac_sdn,OFAC-SDN,2026-09-18
TPgxjjB6AJeMSQFngbUM6dMMxPHa9GEtYa,TRX,ofac_sdn,OFAC-SDN,2026-09-18
bc1qjzk63wwatq2f638psymq3qapn00aqgksyx56l3t8eg7zuuccwasq498khf,BTC,ofac_sdn,OFAC-SDN,2026-09-18
bc1qz654h5qcqzalv6ltpxsk4ksdcc3e20wkedqntgnarv3a0t2e2p7scr48pl,BTC,ofac_sdn,OFAC-SDN,2026-09-18
0xe05f529f5284d75624eba386cb716928c3b54a2a,ETH,ofac_sdn,OFAC-SDN,2026-09-18
0x6b69e2a7545c166417a80c61a77562052bffa9c5,ETH,ofac_sdn,OFAC-SDN,2026-09-18
TXN3hVukebhyYR31YPCYd7aJAvmUeXu1ab,TRX,ofac_sdn,OFAC-SDN,2026-09-18
6wjqWWra8ombzaw6VHrG5xpQ972jCYF6bbHiFCbWmr4U,SOL,ofac_sdn,OFAC-SDN,2026-09-18
TW5tokvhEfrb77z98Rc8HqbkzQJ6sxYtGX,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TBKpozurdWLrbKkxtDqkveeq1dSB8Axj3V,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TWqcMjV7Wq2RHe2CSiKQHpkn6A7B2AWUPe,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TG83Fk56S2mycAUMYHZyZp9wMg6DCf4bUn,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TYkE8VwX1SGHM3Q2CA29nka5U2F2khKAj5,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TEECjwHqVG8sDmM3VtscjuCaRe5p351MU7,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TDU61o35UEe5hdB3R16c116DrPSV4kiyKz,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TKRNCETxbiMmyyMraCkgdXKdLr1ZkmKxV5,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TTWRf2MD6zJ26bS4uKCNrcp84aAr7AmTjm,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TYvjt4ZKfsipHjA52nzgjUjDBF622SLCih,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TXHX2NUvcgft4zs6MkkUtdNVERPTavHDWN,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TWPma8xH48AEN93x2krdukV9e1j6sPsBeS,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TK3n8pGHvDTcK53mpfeDAMzdwjb22qvFU3,TRX,ofac_sdn,OFAC-SDN,2026-09-18
TJCBpxZ3yC7C7oegSRZMFxBcscmUVeSA36,USDT,ofac_sdn,OFAC-SDN,2026-09-18
0x002471b8A185f9980708d0eAEC5B289714F56f8d,ETH,eu_fsf,EU,2026-09-18
bc1qwtz3zv95x2flu4w26kgfepf529z50r2sqc5zml,BTC,eu_fsf,EU,2026-09-18
bc1qwxqxd25yk2dtw2ml04vxj9atq3huv4rdytf6vt,BTC,eu_fsf,EU,2026-09-18
3My1ffQr5qQzmq4aBFgRqwRYqfB5zPAt8t,BTC,eu_fsf,EU,2026-09-18
0x3051Ca7cB7f6C599fA2f27385AD75010cf0f2bbF,BSC,eu_fsf,EU,2026-09-18
TA1hsikRfsgGiW9nEBpT4tEXEySTNYLr2d,TRX,eu_fsf,EU,2026-09-18
TEcuHDQthTmULe8fFLUccBPpjfXaTmJuuD,TRX,eu_fsf,EU,2026-09-18
TC8axQvzJEVR3NKN6mZnJtGy7537GEmh38,TRX,eu_fsf,EU,2026-09-18
